time,bytes_read,bytes_written
13,0,13
130,0,13
1300,0,13
1301,0,13
1302,0,13
1303,0,13
1304,10831,13288
1305,8688,10289
1306,4887,6393
1307,1629,917
1308,2172,2829
1309,0,214
131,0,13
1310,0,14
1311,0,13
1312,0,13
1313,0,13
1314,0,13
1315,0,13
1316,0,13
1317,0,13
1318,0,13
1319,0,13
132,0,13
1320,0,13
1321,0,13
1322,0,13
1323,0,13
1324,0,13
1325,0,13
1326,0,13
1327,0,13
1328,0,13
1329,0,13
133,0,13
1330,0,13
1331,0,13
1332,0,13
1333,0,13
1334,0,13
1335,4858,6632
1336,0,370
1337,0,14
1338,3258,2185
1339,0,167
134,0,13
1340,0,14
1341,0,13
1342,0,13
1343,0,13
1344,0,13
1345,0,13
1346,0,13
1347,0,13
1348,0,13
1349,0,13
135,0,13
1350,0,13
1351,0,13
1352,0,13
1353,0,13
1354,0,13
1355,0,13
1356,0,13
1357,0,13
1358,0,13
1359,0,13
136,0,13
1360,0,13
1361,0,13
1362,0,13
1363,0,13
1364,7971,5511
1365,14856,15121
1366,11200,13236
1367,0,378
1368,0,14
1369,3229,3271
137,0,13
1370,0,166
1371,0,14
1372,0,13
1373,0,13
1374,0,13
1375,0,13
1376,0,13
1377,0,13
1378,1086,1099
1379,0,160
138,0,13
1380,3258,3272
1381,0,171
1382,0,14
1383,0,13
1384,755,341
1385,66,343
1386,66,342
1387,66,342
1388,0,15
1389,543,13
139,0,13
1390,543,1148
1391,1086,656
1392,1086,1787
1393,0,117
1394,0,14
1395,0,13
1396,0,13
1397,7030,8812
1398,0,373
1399,0,14
14,7602,8573
140,0,13
1400,543,556
1401,0,110
1402,1086,557
1403,1086,1787
1404,0,117
1405,0,14
1406,0,13
1407,0,13
1408,0,13
1409,0,13
141,0,13
1410,0,13
1411,543,13
1412,1086,1691
1413,543,117
1414,1086,1692
1415,0,117
1416,0,14
1417,0,13
1418,0,13
1419,0,13
142,0,13
1420,66,340
1421,66,342
1422,66,342
1423,66,342
1424,3324,3600
1425,66,498
1426,66,342
1427,66,342
1428,7096,9135
1429,66,753
143,0,13
1430,66,342
1431,609,885
1432,66,437
1433,66,342
1434,66,342
1435,66,342
1436,66,342
1437,66,342
1438,66,342
1439,66,342
144,0,13
1440,66,342
1441,66,342
1442,66,342
1443,66,342
1444,66,342
1445,66,342
1446,66,342
1447,66,342
1448,66,342
1449,66,342
145,0,13
1450,66,342
1451,66,342
1452,66,342
1453,66,342
1454,66,342
1455,66,342
1456,66,342
1457,66,342
1458,819,680
1459,5401,7180
146,0,13
1460,0,417
1461,0,14
1462,543,13
1463,543,1148
1464,543,656
1465,0,110
1466,0,14
1467,0,13
1468,0,13
1469,0,13
147,0,13
1470,0,13
1471,0,13
1472,0,13
1473,0,13
1474,0,13
1475,0,13
1476,0,13
1477,0,13
1478,0,13
1479,0,13
148,0,13
1480,0,13
1481,0,13
1482,0,13
1483,0,13
1484,0,13
1485,2172,1642
1486,11055,8793
1487,0,172
1488,0,14
1489,0,13
149,0,13
1490,11258,15840
1491,5430,6991
1492,4887,6343
1493,3258,1995
1494,2172,3017
1495,0,168
1496,0,14
1497,0,13
1498,0,13
1499,0,13
15,0,375
150,0,13
1500,0,13
1501,0,13
1502,0,13
1503,4344,5314
1504,0,274
1505,0,14
1506,0,13
1507,0,13
1508,0,13
1509,0,13
151,0,13
1510,0,13
1511,0,13
1512,0,13
1513,0,13
1514,5973,6943
1515,0,374
1516,0,14
1517,0,13
1518,0,13
1519,0,13
152,0,13
1520,0,13
1521,543,1362
1522,0,156
1523,0,14
1524,3258,2728
1525,7602,8822
1526,0,427
1527,0,14
1528,0,13
1529,0,13
153,0,13
1530,0,13
1531,0,13
1532,0,13
1533,0,13
1534,0,13
1535,0,13
1536,0,13
1537,0,13
1538,0,13
1539,0,13
154,0,13
1540,0,13
1541,0,13
1542,0,13
1543,0,13
1544,0,13
1545,0,13
1546,0,13
1547,0,13
1548,0,13
1549,0,13
155,0,13
1550,0,13
1551,0,13
1552,4858,6635
1553,0,325
1554,0,14
1555,543,556
1556,0,110
1557,0,14
1558,0,13
1559,0,13
156,0,13
1560,0,13
1561,0,13
1562,0,13
1563,0,13
1564,0,13
1565,0,13
1566,0,13
1567,0,13
1568,0,13
1569,0,13
157,0,13
1570,0,13
1571,0,13
1572,0,13
1573,0,13
1574,0,13
1575,0,13
1576,0,13
1577,0,13
1578,0,13
1579,0,13
158,0,13
1580,0,13
1581,0,13
1582,0,13
1583,7030,8806
1584,0,420
1585,0,14
1586,1086,1099
1587,0,160
1588,0,14
1589,2614,3286
159,0,13
1590,0,159
1591,0,14
1592,543,556
1593,0,110
1594,0,14
1595,0,13
1596,0,13
1597,0,13
1598,0,13
1599,0,13
16,0,14
160,0,13
1600,0,13
1601,0,13
1602,0,13
1603,543,13
1604,543,1148
1605,543,656
1606,3229,2282
1607,10512,8778
1608,2686,2887
1609,0,168
161,0,13
1610,0,14
1611,0,13
1612,0,13
1613,0,13
1614,5401,7178
1615,0,415
1616,0,14
1617,1629,1642
1618,0,164
1619,2172,2186
162,0,13
1620,543,709
1621,0,110
1622,0,14
1623,0,13
1624,0,13
1625,0,13
1626,0,13
1627,0,13
1628,0,13
1629,0,13
163,0,13
1630,0,13
1631,0,13
1632,0,13
1633,0,13
1634,0,13
1635,0,13
1636,0,13
1637,0,13
1638,0,13
1639,0,13
164,0,13
1640,0,13
1641,543,13
1642,1086,1691
1643,0,117
1644,0,14
1645,8116,9893
1646,0,474
165,0,13
166,0,13
167,0,13
168,0,13
169,0,13
17,0,13
170,0,13
171,0,13
172,0,13
173,0,13
174,0,13
175,0,13
176,0,13
177,0,13
178,0,13
179,0,13
18,0,13
180,0,13
181,0,13
182,0,13
183,0,13
184,0,13
185,0,13
186,0,13
187,0,13
188,10715,14793
189,9745,11373
19,0,13
190,5973,7522
191,0,376
192,0,14
193,0,13
194,0,13
195,0,13
196,0,13
197,0,13
198,0,13
199,0,13
2,11403,12895
20,0,13
200,0,13
201,3258,4071
202,543,1064
203,543,718
204,0,208
205,0,14
206,0,13
207,0,13
208,0,13
209,0,13
21,0,13
210,0,13
211,0,13
212,4344,5314
213,0,323
214,0,14
215,0,13
216,0,13
217,0,13
218,0,13
219,1629,2713
22,0,13
220,0,210
221,0,14
222,0,13
223,5401,6914
224,0,419
225,0,14
226,0,13
227,0,13
228,0,13
229,0,13
23,0,13
230,0,13
231,0,13
232,0,13
233,0,13
234,4344,5311
235,0,325
236,0,14
237,0,13
238,0,13
239,0,13
24,0,13
240,0,13
241,0,13
242,0,13
243,0,13
244,0,13
245,0,13
246,0,13
247,0,13
248,0,13
249,0,13
25,5973,6938
250,9115,11993
251,0,466
252,0,14
253,0,13
254,0,13
255,0,13
256,0,13
257,0,13
258,0,13
259,0,13
26,0,373
260,0,13
261,7602,8572
262,0,425
263,0,14
264,0,13
265,0,13
266,0,13
267,0,13
268,0,13
269,0,13
27,0,14
270,0,13
271,0,13
272,5973,6949
273,0,425
274,0,14
275,0,13
276,0,13
277,0,13
278,0,13
279,0,13
28,0,13
280,0,13
281,0,13
282,0,13
283,0,13
284,0,13
285,0,13
286,0,13
287,0,13
288,0,13
289,0,13
29,6516,8367
290,0,13
291,0,13
292,0,13
293,0,13
294,0,13
295,0,13
296,0,13
297,0,13
298,0,13
299,0,13
3,4344,5848
30,16833,20747
300,0,13
301,0,13
302,0,13
303,0,13
304,0,13
305,0,13
306,0,13
307,0,13
308,0,13
309,2612,3286
31,1123245,1448560
310,0,159
311,0,14
312,0,13
313,0,13
314,0,13
315,0,13
316,0,13
317,0,13
318,0,13
319,0,13
32,446973,128161
320,0,13
321,0,13
322,0,13
323,0,13
324,0,13
325,0,13
326,0,13
327,0,13
328,0,13
329,0,13
33,6769,812
330,0,13
331,0,13
332,0,13
333,0,13
334,0,13
335,0,13
336,0,13
337,0,13
338,0,13
339,0,13
34,0,112
340,0,13
341,0,13
342,0,13
343,0,13
344,0,13
345,0,13
346,0,13
347,0,13
348,0,13
349,0,13
35,0,14
350,0,13
351,0,13
352,0,13
353,0,13
354,0,13
355,0,13
356,0,13
357,0,13
358,0,13
359,0,13
36,0,13
360,0,13
361,0,13
362,0,13
363,0,13
364,0,13
365,0,13
366,0,13
367,0,13
368,0,13
369,0,13
37,0,13
370,0,13
371,0,13
372,0,13
373,0,13
374,11859,14157
375,5973,7811
376,6516,8586
377,0,374
378,0,14
379,0,13
38,0,13
380,0,13
381,0,13
382,0,13
383,0,13
384,0,13
385,0,13
386,761,351
387,757,344
388,66,343
389,66,342
39,0,13
390,66,342
391,66,342
392,66,342
393,66,342
394,66,342
395,66,342
396,66,342
397,66,342
398,66,342
399,66,342
4,0,324
40,0,13
400,66,342
401,66,342
402,66,342
403,66,342
404,66,342
405,5952,9608
406,66,740
407,66,342
408,66,342
409,66,342
41,0,13
410,66,342
411,66,342
412,66,342
413,66,342
414,66,342
415,66,342
416,6039,7272
417,66,752
418,0,15
419,0,13
42,5973,6940
420,0,13
421,0,13
422,0,13
423,0,13
424,0,13
425,0,13
426,0,13
427,4344,5314
428,0,325
429,0,14
43,0,374
430,0,13
431,0,13
432,0,13
433,0,13
434,0,13
435,0,13
436,543,1626
437,0,158
438,5401,6912
439,0,321
44,0,14
440,0,14
441,0,13
442,0,13
443,0,13
444,0,13
445,0,13
446,0,13
447,0,13
448,0,13
449,5973,6943
45,0,13
450,754,702
451,66,343
452,66,342
453,66,342
454,66,342
455,66,342
456,66,342
457,0,15
458,0,13
459,0,13
46,0,13
460,0,13
461,0,13
462,0,13
463,0,13
464,0,13
465,0,13
466,0,13
467,11859,14471
468,0,474
469,0,14
47,0,13
470,0,13
471,0,13
472,0,13
473,0,13
474,0,13
475,0,13
476,0,13
477,0,13
478,4344,5314
479,0,274
48,0,13
480,0,14
481,0,13
482,0,13
483,0,13
484,0,13
485,0,13
486,0,13
487,0,13
488,0,13
489,66,340
49,0,13
490,66,342
491,66,342
492,66,342
493,66,342
494,66,342
495,66,342
496,66,342
497,66,342
498,66,342
499,66,342
5,0,14
50,0,13
500,66,342
501,66,342
502,66,342
503,66,342
504,66,342
505,66,342
506,66,342
507,66,342
508,66,342
509,66,342
51,0,13
510,66,342
511,66,342
512,66,342
513,66,342
514,66,342
515,66,342
516,66,342
517,66,342
518,66,342
519,66,342
52,0,13
520,66,342
521,66,342
522,66,342
523,66,342
524,66,342
525,66,342
526,66,342
527,66,342
528,66,342
529,66,342
53,7602,8578
530,66,342
531,66,342
532,66,342
533,66,342
534,66,342
535,66,342
536,66,342
537,66,342
538,66,342
539,66,342
54,0,427
540,66,342
541,66,342
542,66,342
543,66,342
544,66,342
545,66,342
546,66,342
547,66,342
548,66,342
549,66,342
55,0,14
550,66,342
551,66,342
552,66,342
553,66,342
554,66,342
555,66,342
556,66,342
557,66,342
558,66,342
559,66,342
56,0,13
560,9753,11412
561,7125,8984
562,12555,14273
563,66,756
564,66,342
565,66,342
566,66,342
567,66,342
568,66,342
569,66,342
57,0,13
570,66,342
571,66,342
572,66,342
573,66,342
574,66,342
575,66,342
576,66,342
577,66,342
578,66,342
579,66,342
58,0,13
580,66,342
581,66,342
582,66,342
583,66,342
584,66,342
585,66,342
586,66,342
587,66,342
588,66,342
589,66,342
59,0,13
590,66,342
591,6553,8593
592,66,752
593,66,342
594,66,342
595,66,342
596,66,342
597,66,342
598,66,342
599,66,342
6,0,13
60,0,13
600,66,342
601,66,342
602,66,342
603,66,342
604,833,680
605,0,16
606,0,13
607,0,13
608,0,13
609,0,13
61,0,13
610,0,13
611,0,13
612,0,13
613,0,13
614,0,13
615,0,13
616,0,13
617,0,13
618,0,13
619,0,13
62,0,13
620,0,13
621,0,13
622,8058,10905
623,0,474
624,0,14
625,0,13
626,0,13
627,0,13
628,0,13
629,0,13
63,0,13
630,0,13
631,0,13
632,0,13
633,4344,5311
634,0,325
635,0,14
636,0,13
637,0,13
638,0,13
639,0,13
64,4344,5314
640,0,13
641,0,13
642,0,13
643,0,13
644,4344,5314
645,0,325
646,0,14
647,0,13
648,0,13
649,0,13
65,0,325
650,0,13
651,0,13
652,0,13
653,5430,8169
654,0,316
655,7573,8521
656,0,514
657,0,14
658,0,13
659,0,13
66,0,14
660,0,13
661,0,13
662,0,13
663,0,13
664,0,13
665,0,13
666,6516,7483
667,0,420
668,0,14
669,0,13
67,0,13
670,0,13
671,0,13
672,0,13
673,0,13
674,0,13
675,0,13
676,0,13
677,0,13
678,0,13
679,0,13
68,0,13
680,0,13
681,0,13
682,0,13
683,0,13
684,8116,9893
685,0,427
686,0,14
687,0,13
688,0,13
689,0,13
69,0,13
690,0,13
691,0,13
692,0,13
693,0,13
694,0,13
695,0,13
696,0,13
697,0,13
698,0,13
699,0,13
7,0,13
70,0,13
700,0,13
701,0,13
702,0,13
703,0,13
704,0,13
705,0,13
706,0,13
707,0,13
708,0,13
709,0,13
71,0,13
710,0,13
711,0,13
712,0,13
713,0,13
714,0,13
715,0,13
716,0,13
717,0,13
718,0,13
719,0,13
72,0,13
720,0,13
721,0,13
722,0,13
723,0,13
724,0,13
725,0,13
726,0,13
727,0,13
728,0,13
729,0,13
73,0,13
730,0,13
731,0,13
732,0,13
733,0,13
734,0,13
735,0,13
736,0,13
737,0,13
738,0,13
739,0,13
74,0,13
740,0,13
741,0,13
742,0,13
743,0,13
744,0,13
745,0,13
746,13430,15959
747,7602,9151
748,5430,6883
749,0,325
75,0,13
750,0,14
751,543,13
752,5944,6578
753,5973,6680
754,3801,4068
755,543,761
756,0,65
757,0,13
758,0,13
759,14313,14326
76,0,13
760,6885,4583
761,6342,6512
762,0,120
763,0,14
764,0,13
765,0,13
766,543,13
767,1086,1691
768,0,117
769,0,14
77,0,13
770,0,13
771,0,13
772,0,13
773,0,13
774,0,13
775,0,13
776,0,13
777,8659,10436
778,0,420
779,0,14
78,0,13
780,0,13
781,0,13
782,543,13
783,543,1148
784,543,656
785,0,110
786,0,14
787,0,13
788,0,13
789,0,13
79,0,13
790,0,13
791,0,13
792,0,13
793,0,13
794,0,13
795,0,13
796,0,13
797,0,13
798,0,13
799,543,13
8,0,13
80,0,13
800,1086,1691
801,0,117
802,0,14
803,0,13
804,0,13
805,0,13
806,0,13
807,0,13
808,5401,7184
809,0,464
81,0,13
810,543,14
811,1086,1691
812,0,117
813,0,14
814,0,13
815,0,13
816,0,13
817,0,13
818,0,13
819,0,13
82,0,13
820,0,13
821,0,13
822,0,13
823,0,13
824,0,13
825,0,13
826,0,13
827,0,13
828,0,13
829,0,13
83,0,13
830,0,13
831,0,13
832,0,13
833,0,13
834,0,13
835,0,13
836,757,341
837,66,343
838,66,342
839,5952,9607
84,0,13
840,66,791
841,66,342
842,66,342
843,66,342
844,66,342
845,66,342
846,66,342
847,66,342
848,66,342
849,66,342
85,0,13
850,4410,5643
851,66,652
852,66,342
853,66,342
854,66,342
855,66,342
856,66,342
857,66,342
858,66,342
859,66,342
86,0,13
860,66,342
861,4410,5643
862,66,601
863,66,342
864,66,342
865,66,342
866,66,342
867,66,342
868,66,342
869,66,342
87,0,13
870,1695,3041
871,66,626
872,5467,7243
873,66,696
874,827,680
875,0,16
876,0,13
877,0,13
878,0,13
879,0,13
88,0,13
880,10085,10098
881,20112,17888
882,0,271
883,4344,5312
884,0,274
885,0,14
886,0,13
887,0,13
888,0,13
889,0,13
89,0,13
890,0,13
891,0,13
892,0,13
893,0,13
894,0,13
895,0,13
896,0,13
897,0,13
898,0,13
899,0,13
9,0,13
90,0,13
900,0,13
901,0,13
902,0,13
903,0,13
904,0,13
905,0,13
906,0,13
907,0,13
908,106277,104885
909,825799,827332
91,0,13
910,198950,199022
911,0,130
912,1629,1643
913,610865,610954
914,518076,518177
915,0,130
916,0,14
917,0,13
918,0,13
919,0,13
92,0,13
920,0,13
921,543,556
922,325953,318780
923,768028,775381
924,35930,36060
925,0,124
926,0,14
927,0,13
928,0,13
929,0,13
93,0,13
930,0,13
931,0,13
932,56440,58482
933,783398,784815
934,311793,313702
935,4344,4234
936,7544,7864
937,1086,1307
938,555229,544920
939,574371,584839
94,0,13
940,0,130
941,0,14
942,0,13
943,0,13
944,0,13
945,0,13
946,0,13
947,1086,1099
948,222080,222211
949,789450,789491
95,0,13
950,118468,118569
951,0,128
952,0,14
953,0,13
954,0,13
955,0,13
956,0,13
957,0,13
958,3229,3271
959,1629,1800
96,0,13
960,649734,640397
961,479663,489074
962,0,130
963,5401,7176
964,0,372
965,0,14
966,2715,2185
967,0,212
968,0,14
969,543,556
97,0,13
970,0,110
971,543,557
972,344631,344683
973,782254,782353
974,3229,3359
975,0,114
976,0,14
977,1086,556
978,1086,1787
979,0,117
98,0,13
980,0,14
981,0,13
982,0,13
983,0,13
984,105386,104885
985,746498,746481
986,278918,279562
987,0,130
988,1629,1643
989,555258,555289
99,0,13
990,575001,575102
991,0,130
992,0,14
993,0,13
994,4858,6634
995,0,319
996,0,14
997,543,13
998,543,1148
999,1629,1199
